transaction_id,customer_id,transaction_date,transaction_amount,account_type,transaction_type,status
47,1775,2025-03-25 17:50:46.055480,9617.040702188584,checking,withdrawal,completed
48,9226,2024-07-19 17:50:46.055480,6353.250855454421,,withdrawal,pending
49,4152,2024-10-24 17:50:46.055480,,savings,transfer,completed
50,2585,2025-02-07 17:50:46.055480,1713.0746023574363,checking,withdrawal,completed
51,4943,2025-04-28 17:50:46.055480,-100.0,checking,withdrawal,completed
52,8555,2024-07-01 17:50:46.055480,4232.664242827934,savings,deposit,completed
53,4073,2024-10-15 17:50:46.055480,8219.846374571858,,withdrawal,completed
54,2021,2025-04-19 17:50:46.055480,22.35443079650033,investment,deposit,completed
55,4843,2024-09-08 17:50:46.055480,3015.5225524490183,savings,deposit,completed
56,8989,2024-10-17 17:50:46.055480,9812.551379699597,checking,withdrawal,completed
57,7873,2025-01-01 17:50:46.055480,4754.116569627124,checking,deposit,completed
58,6675,2025-04-10 17:50:46.055480,3831.4375396376427,investment,deposit,completed
59,1161,2024-08-12 17:50:46.055480,1207.091730156287,checking,deposit,completed
60,5297,2024-07-11 17:50:46.055480,9741.904639993876,checking,,completed
61,1995,2024-08-17 17:50:46.055480,210.06329569898645,checking,,completed
62,8629,2024-09-20 17:50:46.055480,7374.4304478223585,savings,withdrawal,failed
63,2016,2024-09-16 17:50:46.055480,7688.312049837199,,,pending
64,8869,2025-03-08 17:50:46.055480,2444.1305934780275,checking,transfer,completed
65,7439,2024-05-10 17:50:46.055480,6718.868851694243,savings,withdrawal,completed
66,8892,2024-05-23 17:50:46.055480,938.3621523501054,savings,deposit,pending
67,7863,2024-05-01 17:50:46.055480,2577.902191656478,,transfer,
68,8916,2024-07-24 17:50:46.055480,7881.140863039727,checking,transfer,completed
69,9529,2025-02-08 17:50:46.055480,8648.215058415068,savings,withdrawal,completed
70,1878,2024-10-10 17:50:46.055480,6088.779262471316,checking,transfer,completed
71,5887,2024-11-23 17:50:46.055480,5073.315933886621,investment,withdrawal,completed
72,5859,2024-12-31 17:50:46.055480,1601.4471659836133,savings,transfer,completed
73,7331,2025-03-02 17:50:46.055480,640.4592404607101,checking,,completed
74,9571,2024-09-27 17:50:46.055480,1185.3137944508508,savings,withdrawal,pending
75,9684,2024-12-23 17:50:46.055480,2281.2994279600266,investment,transfer,
76,8208,2024-09-18 17:50:46.055480,,checking,withdrawal,completed
77,6276,2024-10-03 17:50:46.055480,3815.2861598547624,investment,withdrawal,completed
78,3062,2025-01-05 17:50:46.055480,3469.7544682041453,checking,transfer,completed
79,1064,2024-10-03 17:50:46.055480,2398.1627686506836,savings,deposit,pending
80,9006,2025-04-16 17:50:46.055480,5102.145225049464,savings,withdrawal,completed
81,3568,2025-04-21 17:50:46.055480,8254.608221246639,investment,deposit,completed
82,6463,2025-03-21 17:50:46.055480,2804.238349330077,checking,withdrawal,completed
83,3027,2024-09-05 17:50:46.055480,9424.446320831308,investment,withdrawal,completed
84,3695,2024-07-23 17:50:46.055480,8734.63325062124,investment,transfer,completed
85,6258,2024-05-06 17:50:46.055480,,savings,deposit,completed
86,6618,2024-10-11 17:50:46.055480,7864.896808003374,investment,withdrawal,completed
87,7736,2024-08-27 17:50:46.055480,5750.127949354489,investment,deposit,
88,1391,2024-07-26 17:50:46.055480,5670.087868092472,checking,transfer,failed
89,6892,2024-09-07 17:50:46.055480,3916.5172029511623,checking,,failed
90,4561,2025-04-26 17:50:46.055480,5016.518461828277,,,completed
91,7184,2024-11-27 17:50:46.055480,3977.815986517818,checking,transfer,completed
92,4099,2025-04-01 17:50:46.055480,5401.928861411829,investment,transfer,completed
93,7278,2025-01-11 17:50:46.055480,6283.221027198632,,deposit,failed
94,9392,2025-01-22 17:50:46.055480,6746.295026026393,checking,deposit,completed
95,4104,2024-09-27 17:50:46.055480,5329.487113668667,savings,withdrawal,completed
96,8215,2024-07-11 17:50:46.055480,7217.0064526140295,savings,transfer,completed
97,3454,2025-02-14 17:50:46.055480,1421.367712262303,savings,,completed
98,9996,2024-06-08 17:50:46.055480,2127.705084113363,checking,deposit,completed
99,3731,2024-12-05 17:50:46.055480,8189.162690701959,checking,,completed
100,9154,2024-12-23 17:50:46.055480,3232.0544986856876,savings,withdrawal,completed
101,6056,2024-05-24 17:50:46.055480,238.70931151144126,investment,withdrawal,completed
102,9110,2025-03-19 17:50:46.055480,1546.3735851836307,investment,deposit,pending
103,4840,2024-05-09 17:50:46.055480,2243.9082006181493,savings,deposit,completed
104,2028,2025-03-20 17:50:46.055480,9573.655650066927,checking,withdrawal,completed
105,8385,2025-03-27 17:50:46.055480,5734.683875019185,savings,withdrawal,completed
106,1502,2025-04-13 17:50:46.055480,9327.980097357786,checking,deposit,pending
107,7910,2024-11-16 17:50:46.055480,5755.881871461283,,withdrawal,completed
108,7938,2024-11-28 17:50:46.055480,4798.750856977139,investment,transfer,
109,5488,2025-02-13 17:50:46.055480,3144.1396350290197,investment,transfer,completed
110,1206,2025-02-02 17:50:46.055480,6067.645734889422,,,
111,6134,2025-01-03 17:50:46.055480,1400.588265929123,checking,withdrawal,failed
112,6977,2024-05-03 17:50:46.055480,8983.633656654132,investment,deposit,completed
113,8721,2024-05-23 17:50:46.055480,8295.030727361423,checking,transfer,completed
114,8035,2025-04-03 17:50:46.055480,,,withdrawal,completed
115,2484,2024-06-21 17:50:46.055480,9528.44730073693,checking,deposit,completed
116,8858,2024-07-17 17:50:46.055480,8253.755666481526,investment,deposit,completed
117,1863,2024-12-17 17:50:46.055480,6666.405789492047,investment,withdrawal,completed
118,3790,2024-09-23 17:50:46.055480,1226.401492141495,checking,deposit,completed
119,8408,2024-11-13 17:50:46.055480,4787.557890250242,checking,deposit,completed
120,9755,2025-01-22 17:50:46.055480,5066.014472919041,investment,deposit,completed
121,6116,2024-08-05 17:50:46.055480,2333.188070070147,savings,deposit,completed
122,7019,2024-09-05 17:50:46.055480,808.8542896494264,checking,withdrawal,completed
123,2757,2024-06-25 17:50:46.055480,,checking,withdrawal,completed
124,8574,2024-11-08 17:50:46.055480,1229.1301707227062,checking,withdrawal,completed
125,7374,2024-10-22 17:50:46.055480,5946.964598112129,investment,deposit,completed
126,7892,2024-12-29 17:50:46.055480,-100.0,savings,deposit,pending
127,2678,2025-03-15 17:50:46.055480,8762.290874054444,checking,withdrawal,completed
128,4242,2025-02-25 17:50:46.055480,2784.748711255119,checking,withdrawal,completed
129,5636,2024-12-21 17:50:46.055480,8515.971889137141,checking,withdrawal,completed
130,2059,2024-06-24 17:50:46.055480,13.32173614368917,checking,withdrawal,pending
131,7668,2024-05-02 17:50:46.055480,186.70121803643966,savings,,pending
132,4157,2024-10-19 17:50:46.055480,6029.506106790221,checking,deposit,pending
133,6915,2024-06-27 17:50:46.055480,3654.3342092538496,checking,withdrawal,completed
134,3693,2024-10-31 17:50:46.055480,3870.7438031798797,investment,withdrawal,completed
135,4627,2024-07-12 17:50:46.055480,5648.766495882036,checking,withdrawal,completed
136,6450,2024-07-22 17:50:46.055480,1925.9067313626872,savings,deposit,completed
137,2663,2025-04-01 17:50:46.055480,2125.4359531481286,savings,withdrawal,failed
138,6592,2024-12-02 17:50:46.055480,4851.169854318458,savings,transfer,completed
139,8392,2024-08-06 17:50:46.055480,7544.992907995192,savings,deposit,completed
140,2306,2024-07-08 17:50:46.055480,6198.782536561801,savings,deposit,completed
141,7776,2025-04-19 17:50:46.055480,2980.5769318860207,investment,deposit,pending
142,6864,2024-11-17 17:50:46.055480,4309.068403314122,savings,transfer,completed
143,8526,2025-01-07 17:50:46.055480,1714.940937914484,savings,deposit,completed
144,9901,2024-10-25 17:50:46.055480,755.5518452274463,investment,,completed
145,6575,2024-07-09 17:50:46.055480,7829.133447034051,savings,withdrawal,completed
146,6530,2024-09-10 17:50:46.055480,2661.220217790064,checking,,completed
147,5413,2024-09-15 17:50:46.055480,1785.8862146339695,checking,,pending
148,4748,2024-06-24 17:50:46.055480,6919.2643751375,checking,withdrawal,completed
149,1663,2025-01-22 17:50:46.055480,6184.336226128988,investment,deposit,completed
150,2998,2025-03-06 17:50:46.055480,6335.564363874506,investment,deposit,completed
151,8994,2025-01-09 17:50:46.055480,2296.65710241767,,deposit,completed
152,2495,2024-11-29 17:50:46.055480,2334.1289302411833,savings,transfer,pending
153,4304,2024-08-27 17:50:46.055480,2215.818271558535,savings,deposit,completed
154,4763,2025-02-20 17:50:46.055480,1745.788430666322,checking,deposit,completed
155,6232,2024-06-22 17:50:46.055480,6560.679488890946,savings,withdrawal,pending
156,2853,2024-07-15 17:50:46.055480,8481.678693641521,savings,,completed
157,7585,2024-08-23 17:50:46.055480,7245.931522069845,,deposit,completed
158,2291,2025-03-25 17:50:46.055480,7923.015401267827,checking,deposit,completed
159,4581,2024-09-03 17:50:46.055480,4053.936306561146,savings,deposit,completed
160,8554,2024-12-03 17:50:46.055480,6544.217195766261,savings,,completed
161,8280,2024-09-15 17:50:46.055480,3548.8200420432977,savings,withdrawal,completed
162,2636,2024-08-29 17:50:46.055480,5259.791173466714,savings,deposit,completed
163,4696,2024-05-28 17:50:46.055480,4821.532116883274,investment,deposit,completed
164,1698,2024-04-30 17:50:46.055480,1777.1025799871054,checking,deposit,completed
165,5737,2024-10-11 17:50:46.055480,3876.916815752952,investment,deposit,completed
166,1854,2024-11-27 17:50:46.055480,9638.584532068686,savings,,failed
167,9164,2025-02-16 17:50:46.055480,2493.3167745722712,investment,transfer,completed
168,6855,2024-10-11 17:50:46.055480,1346.6993254320923,investment,withdrawal,completed
169,8392,2024-07-08 17:50:46.055480,4191.620410023113,checking,transfer,completed
170,7528,2025-04-13 17:50:46.055480,7905.47398124288,checking,deposit,completed
171,6249,2024-12-22 17:50:46.055480,5825.660815501923,,transfer,completed
172,6172,2024-09-25 17:50:46.055480,6812.938524110063,savings,transfer,completed
173,2707,2025-02-28 17:50:46.055480,1905.0515332650252,,withdrawal,completed
174,6791,2025-01-16 17:50:46.055480,6193.292448147138,checking,transfer,completed
175,6535,2025-03-19 17:50:46.055480,3241.768945165623,savings,deposit,completed
176,5931,2025-04-05 17:50:46.055480,8344.690625888128,investment,deposit,pending
177,4510,2025-03-22 17:50:46.055480,6296.695072047254,,deposit,pending
178,1202,2024-07-13 17:50:46.055480,1996.5742149752061,checking,withdrawal,completed
179,5218,2024-12-20 17:50:46.055480,655.5206316424205,investment,transfer,completed
180,9958,2024-09-13 17:50:46.055480,435.90576077745703,savings,,completed
181,5389,2025-01-12 17:50:46.055480,3720.371590824906,checking,withdrawal,completed
182,3327,2024-11-09 17:50:46.055480,2665.8528551765917,savings,transfer,completed
183,9004,2025-01-18 17:50:46.055480,6464.440333390456,savings,transfer,pending
184,3931,2024-05-11 17:50:46.055480,4998.345011436397,,deposit,completed
185,8777,2025-04-18 17:50:46.055480,2667.5325872737535,savings,withdrawal,completed
186,1197,2024-07-29 17:50:46.055480,1500.8854017222595,checking,deposit,completed
187,8125,2025-01-19 17:50:46.055480,1280.7256292476213,checking,withdrawal,completed
188,2930,2025-03-17 17:50:46.055480,-100.0,savings,,pending
189,7287,2024-06-29 17:50:46.055480,,checking,deposit,completed
190,9800,2025-04-13 17:50:46.055480,6520.589372630574,investment,transfer,pending
191,5282,2024-06-04 17:50:46.055480,8108.7524205828,checking,withdrawal,completed
192,3511,2025-03-04 17:50:46.055480,6144.672298735513,,withdrawal,completed
193,1659,2024-06-23 17:50:46.055480,8597.056664152988,,withdrawal,pending
194,3811,2024-07-01 17:50:46.055480,3930.0132780694603,savings,withdrawal,completed
195,8098,2025-04-18 17:50:46.055480,9562.659684582994,,deposit,
196,7546,2024-06-16 17:50:46.055480,1340.1185917391883,investment,deposit,completed
197,2986,2025-02-09 17:50:46.055480,1030.4738012788057,savings,deposit,completed
198,9338,2024-09-26 17:50:46.055480,6590.334540612361,checking,withdrawal,failed
199,3911,2024-05-26 17:50:46.055480,9428.883102718484,savings,deposit,completed
200,2734,2024-08-09 17:50:46.055480,8090.745781746918,savings,transfer,
201,2843,2024-12-02 17:50:46.055480,773.4044257861339,investment,withdrawal,
202,9680,2025-02-08 17:50:46.055480,2800.8834622078166,savings,withdrawal,completed
203,3976,2024-09-27 17:50:46.055480,9303.885659529858,investment,withdrawal,completed
204,2959,2024-10-14 17:50:46.055480,2538.0537436798377,savings,withdrawal,completed
205,6759,2024-10-12 17:50:46.055480,7813.892533631323,checking,,completed
206,7694,2025-04-05 17:50:46.055480,8253.070637327752,,deposit,completed
207,3385,2025-01-31 17:50:46.055480,4959.566513575208,savings,deposit,completed
208,5736,2024-08-05 17:50:46.055480,3869.625609384672,checking,transfer,completed
209,2802,2024-12-08 17:50:46.055480,4506.7430798733985,savings,deposit,completed
210,9155,2025-03-02 17:50:46.055480,-100.0,checking,deposit,
211,9120,2024-04-30 17:50:46.055480,8895.015252127154,savings,withdrawal,pending
212,7616,2025-04-04 17:50:46.055480,4511.690370730282,savings,deposit,completed
213,6534,2025-03-14 17:50:46.055480,8825.769810156437,savings,withdrawal,completed
214,5061,2024-07-16 17:50:46.055480,1065.8778642636782,,deposit,pending
215,1262,2024-08-07 17:50:46.055480,9882.869957291312,savings,transfer,completed
216,7287,2025-04-14 17:50:46.055480,4438.298143561747,checking,transfer,completed
217,9815,2024-10-13 17:50:46.055480,487.8298957371136,savings,withdrawal,
218,3049,2024-07-22 17:50:46.055480,,,withdrawal,completed
219,6423,2025-02-03 17:50:46.055480,7464.610502243568,checking,transfer,completed
220,5548,2024-08-23 17:50:46.055480,6593.764986694771,checking,deposit,pending
221,4108,2024-08-03 17:50:46.055480,8023.284275694599,checking,transfer,failed
222,8158,2024-05-30 17:50:46.055480,1062.6216641885314,checking,transfer,completed
223,8400,2025-01-03 17:50:46.055480,365.352961685128,investment,transfer,completed
224,4170,2025-04-23 17:50:46.055480,5090.707101581309,investment,withdrawal,completed
225,3255,2024-12-14 17:50:46.055480,3882.0763625128675,checking,deposit,completed
226,2154,2024-11-05 17:50:46.055480,4624.849897342848,savings,withdrawal,completed
227,5499,2024-06-06 17:50:46.055480,9915.968204614037,checking,transfer,completed
228,7295,2024-06-19 17:50:46.055480,9707.792077129996,,deposit,pending
229,7197,2024-09-27 17:50:46.055480,9423.730742835196,,transfer,completed
230,2648,2025-02-07 17:50:46.055480,,checking,deposit,completed
231,6539,2024-09-19 17:50:46.055480,3554.865188966335,investment,deposit,completed
232,5199,2025-01-17 17:50:46.055480,4127.187993325088,investment,deposit,completed
233,9445,2024-07-31 17:50:46.055480,5500.664276752055,checking,deposit,completed
234,3557,2025-04-16 17:50:46.055480,8307.039219484352,checking,withdrawal,completed
235,6592,2024-11-22 17:50:46.055480,696.4411968574949,savings,deposit,completed
236,1098,2024-11-29 17:50:46.055480,,investment,,completed
237,3200,2025-01-12 17:50:46.055480,835.3504579580941,,withdrawal,completed
238,3961,2024-10-24 17:50:46.055480,5151.42928986938,investment,deposit,pending
239,5973,2024-07-03 17:50:46.055480,8990.01923182229,investment,withdrawal,completed
240,5433,2025-01-22 17:50:46.055480,7827.02439639374,savings,transfer,completed
241,3869,2024-12-20 17:50:46.055480,2286.1457512556685,investment,transfer,pending
242,1956,2024-07-11 17:50:46.055480,9760.148587491936,investment,deposit,
243,9352,2024-11-10 17:50:46.055480,6676.830476483819,checking,transfer,completed
244,6699,2024-10-29 17:50:46.055480,114.17271698005665,savings,transfer,completed
245,7944,2024-05-01 17:50:46.055480,2561.580712005343,investment,deposit,pending
246,5493,2025-03-22 17:50:46.055480,2614.5258661999665,checking,deposit,
247,5911,2025-04-15 17:50:46.055480,701.8505197957408,investment,withdrawal,completed
248,4987,2025-04-26 17:50:46.055480,9598.666915578531,checking,deposit,completed
249,7015,2024-05-16 17:50:46.055480,4787.770392813478,savings,transfer,completed
250,2218,2024-10-02 17:50:46.055480,8959.187827745101,investment,withdrawal,completed
251,5496,2024-11-20 17:50:46.055480,3228.9328794118373,checking,,completed
252,5735,2025-04-14 17:50:46.055480,1261.083368623943,checking,withdrawal,completed
253,5555,2025-01-12 17:50:46.055480,4748.617737963077,savings,deposit,pending
254,9050,2024-06-23 17:50:46.055480,1148.4267807960284,investment,deposit,completed
255,4446,2024-09-15 17:50:46.055480,,checking,withdrawal,completed
256,2045,2024-11-11 17:50:46.055480,9203.768840381883,,transfer,completed
257,7893,2025-03-27 17:50:46.055480,5212.473736923785,checking,transfer,completed
258,2693,2024-08-22 17:50:46.055480,-100.0,,deposit,completed
259,4436,2024-08-26 17:50:46.055480,1574.817985368345,,deposit,completed
260,9754,2024-08-04 17:50:46.055480,446.91890254089515,savings,deposit,completed
261,6895,2024-12-10 17:50:46.055480,,savings,withdrawal,completed
262,4354,2024-07-30 17:50:46.055480,5989.330441086813,savings,deposit,
263,1225,2025-01-24 17:50:46.055480,959.1668729331236,savings,withdrawal,completed
264,5893,2024-09-15 17:50:46.055480,3766.168970513701,checking,withdrawal,completed
265,8022,2025-03-22 17:50:46.055480,5505.418485176979,checking,,
266,6600,2024-07-02 17:50:46.055480,3892.641458312172,checking,deposit,completed
267,8996,2025-04-01 17:50:46.055480,1645.2011766383619,savings,deposit,completed
268,8683,2024-06-16 17:50:46.055480,2745.1751620659243,checking,withdrawal,pending
269,5642,2024-08-28 17:50:46.055480,9283.892153157283,savings,withdrawal,completed
270,8679,2024-09-06 17:50:46.055480,6763.06293310769,,deposit,completed
271,9208,2024-10-27 17:50:46.055480,,checking,,completed
272,8339,2024-08-01 17:50:46.055480,137.02175096906626,savings,transfer,pending
273,3205,2024-09-06 17:50:46.055480,9924.229850889807,savings,deposit,completed
274,2069,2024-09-03 17:50:46.055480,6717.834799597486,investment,deposit,completed
275,4444,2024-08-07 17:50:46.055480,3176.055548676,,withdrawal,completed
276,2060,2024-05-06 17:50:46.055480,8793.893913378404,investment,transfer,completed
277,3327,2024-05-25 17:50:46.055480,2591.7318867152626,,deposit,completed
278,4420,2025-02-24 17:50:46.055480,5444.725626035688,checking,withdrawal,completed
279,1301,2024-11-04 17:50:46.055480,6364.346929660953,investment,withdrawal,completed
280,1606,2025-04-27 17:50:46.055480,2218.423080822747,investment,deposit,completed
281,4170,2024-12-09 17:50:46.055480,-100.0,checking,withdrawal,completed
282,1699,2024-11-23 17:50:46.055480,7484.437140730185,,,completed
283,6088,2024-06-10 17:50:46.055480,5582.5541228555885,checking,deposit,pending
284,1190,2024-12-05 17:50:46.055480,1814.1400357712557,savings,deposit,completed
285,1980,2024-07-11 17:50:46.055480,548.043487910281,checking,withdrawal,failed
286,3975,2024-11-28 17:50:46.055480,3207.3977268846247,savings,transfer,pending
287,7102,2024-10-19 17:50:46.055480,7534.341485774894,investment,,completed
288,2184,2025-02-16 17:50:46.055480,2700.61967003723,savings,withdrawal,completed
289,4327,2024-06-29 17:50:46.055480,5400.166642750096,savings,transfer,failed
290,4394,2024-05-21 17:50:46.055480,7282.192295540124,checking,withdrawal,completed
291,9319,2024-12-11 17:50:46.055480,1088.3577093181789,investment,withdrawal,pending
292,2816,2024-10-25 17:50:46.055480,6856.127180997575,checking,deposit,completed
293,6854,2024-07-11 17:50:46.055480,927.7901682233465,savings,deposit,completed
294,7709,2025-02-28 17:50:46.055480,9651.646123848695,,deposit,completed
295,1569,2024-10-14 17:50:46.055480,4889.057359348746,investment,withdrawal,completed
296,6442,2024-07-09 17:50:46.055480,1515.254316021675,savings,deposit,
297,2895,2024-06-15 17:50:46.055480,3430.4125239751293,investment,,completed
298,3733,2024-07-02 17:50:46.055480,4140.030328459662,investment,deposit,completed
299,4863,2024-05-21 17:50:46.055480,7584.268260654608,investment,deposit,failed
300,8455,2025-04-19 17:50:46.055480,7436.803622905327,savings,withdrawal,completed
301,5014,2025-02-27 17:50:46.055480,6123.285648319937,checking,transfer,completed
302,2686,2024-06-01 17:50:46.055480,1068.2478184593447,checking,deposit,completed
303,4009,2024-09-16 17:50:46.055480,1524.1780221608592,checking,deposit,completed
304,8806,2024-11-28 17:50:46.055480,946.6316372491108,savings,,completed
305,1154,2024-10-13 17:50:46.055480,5775.9561050426255,checking,deposit,completed
306,2409,2025-03-09 17:50:46.055480,8772.613030698925,savings,deposit,completed
307,1784,2024-08-13 17:50:46.055480,4343.6671174251705,checking,transfer,completed
308,9096,2025-03-02 17:50:46.055480,1616.8732578378845,checking,deposit,completed
309,8560,2025-02-17 17:50:46.055480,5584.84282823818,investment,withdrawal,completed
310,8343,2024-12-03 17:50:46.055480,8119.404646488441,savings,withdrawal,completed
311,8206,2024-05-16 17:50:46.055480,7419.70349451417,checking,deposit,completed
312,6596,2025-02-26 17:50:46.055480,8815.693288953464,investment,deposit,completed
313,6801,2024-06-24 17:50:46.055480,2786.2419515161896,checking,deposit,completed
314,3806,2024-08-30 17:50:46.055480,1947.599134005071,investment,deposit,pending
315,1537,2024-06-04 17:50:46.055480,8799.366694559967,investment,deposit,completed
316,6986,2025-01-13 17:50:46.055480,6579.027524652451,checking,transfer,completed
317,2841,2024-09-16 17:50:46.055480,3116.180010775466,investment,withdrawal,completed
318,9716,2024-06-21 17:50:46.055480,7426.057025219367,savings,withdrawal,completed
319,7971,2024-09-24 17:50:46.055480,8153.032660958876,savings,transfer,completed
320,6625,2024-09-01 17:50:46.055480,6153.632621007912,checking,withdrawal,completed
321,3950,2024-08-14 17:50:46.055480,6881.962257700352,checking,deposit,completed
322,8992,2024-08-11 17:50:46.055480,3758.8464453822367,,,completed
323,5780,2025-04-25 17:50:46.055480,5391.569716756961,checking,deposit,pending
324,3368,2024-08-12 17:50:46.055480,5246.350115554361,savings,deposit,completed
325,7655,2025-03-07 17:50:46.055480,8481.997433396411,savings,transfer,completed
326,9173,2025-03-14 17:50:46.055480,8401.240163019003,savings,withdrawal,pending
327,5495,2024-09-27 17:50:46.055480,8328.47788877696,checking,withdrawal,completed
328,7002,2024-11-04 17:50:46.055480,120.20582648203329,checking,deposit,completed
329,7614,2025-04-21 17:50:46.055480,7497.9593898441935,investment,withdrawal,completed
330,6919,2025-01-21 17:50:46.055480,7589.177137208939,checking,deposit,completed
331,1853,2025-04-10 17:50:46.055480,6787.004440322867,checking,,completed
332,5146,2024-09-01 17:50:46.055480,7565.083932335611,checking,deposit,completed
333,4769,2025-02-28 17:50:46.055480,8421.28401125212,savings,transfer,completed
334,1574,2024-11-03 17:50:46.055480,4708.487350476838,investment,withdrawal,completed
335,2148,2024-05-27 17:50:46.055480,5025.481632749587,checking,transfer,completed
336,7293,2025-02-27 17:50:46.055480,1255.8934285447908,checking,transfer,pending
337,7457,2024-12-06 17:50:46.055480,3859.9050716431443,checking,withdrawal,completed
338,8509,2024-09-26 17:50:46.055480,6437.218147318726,investment,deposit,completed
339,5777,2025-04-27 17:50:46.055480,7806.193763711272,savings,deposit,completed
340,4854,2024-11-21 17:50:46.055480,2179.9188859351934,savings,deposit,completed
341,3491,2024-09-15 17:50:46.055480,1386.8507626007618,investment,transfer,pending
342,4124,2024-08-04 17:50:46.055480,6633.789624959917,savings,transfer,completed
343,6691,2024-12-31 17:50:46.055480,28.78003641385731,investment,withdrawal,completed
344,4051,2025-01-31 17:50:46.055480,1791.942117230225,investment,deposit,completed
345,1004,2024-06-05 17:50:46.055480,300.4230896360978,checking,withdrawal,completed
346,6222,2025-02-21 17:50:46.055480,,checking,withdrawal,completed
347,6315,2024-05-08 17:50:46.055480,1821.3796064557973,checking,withdrawal,completed
348,5869,2025-01-22 17:50:46.055480,3882.859211556438,checking,transfer,completed
349,1876,2024-08-06 17:50:46.055480,4029.247975618694,,,completed
350,8027,2025-01-15 17:50:46.055480,8743.882081396276,savings,deposit,completed
351,5142,2024-06-11 17:50:46.055480,5105.996027863263,checking,withdrawal,pending
352,7966,2024-12-28 17:50:46.055480,7236.81360846674,investment,withdrawal,completed
353,8079,2025-04-01 17:50:46.055480,1050.3322056236716,savings,deposit,completed
354,8987,2024-12-14 17:50:46.055480,2262.1331670823015,checking,deposit,completed
355,7799,2024-10-17 17:50:46.055480,7032.404975376981,checking,deposit,completed
356,5465,2024-09-16 17:50:46.055480,537.5115650805956,savings,transfer,completed
357,1635,2024-06-02 17:50:46.055480,4871.110645815093,investment,withdrawal,pending
